Condition,mental,change,want_change,genes,punish,control,wrong,distress,common,control_med,control_hue,punish_mean,mental_mean
racist,2.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,30.0,below median,above median,5.11522633744856,2.578189300411523
racist,4.0,4.0,3.0,1.0,7.0,7.0,7.0,4.0,32.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,1.0,7.0,4.0,3.0,7.0,5.0,7.0,4.0,28.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,1.0,7.0,1.0,1.0,5.0,6.0,7.0,1.0,85.0,above median,above median,5.11522633744856,2.578189300411523
racist,4.0,2.0,2.0,1.0,4.0,7.0,7.0,4.0,65.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,2.0,3.0,1.0,1.0,4.0,7.0,7.0,1.0,20.0,above median,above median,5.11522633744856,2.578189300411523
racist,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,70.0,above median,above median,5.11522633744856,2.578189300411523
racist,1.0,7.0,1.0,1.0,4.0,5.0,7.0,1.0,65.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,3.0,5.0,4.0,3.0,4.0,6.0,7.0,5.0,30.0,above median,above median,5.11522633744856,2.578189300411523
racist,1.0,7.0,4.0,1.0,5.0,7.0,7.0,1.0,50.0,above median,above median,5.11522633744856,2.578189300411523
racist,4.0,6.0,4.0,5.0,4.0,5.0,4.0,5.0,52.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,1.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,40.0,above median,above median,5.11522633744856,2.578189300411523
racist,1.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,40.0,above median,above median,5.11522633744856,2.578189300411523
racist,4.0,6.0,1.0,2.0,5.0,7.0,7.0,6.0,36.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,1.0,4.0,3.0,1.0,4.0,7.0,7.0,6.0,60.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,4.0,7.0,1.0,1.0,5.0,7.0,7.0,1.0,50.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,2.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,50.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,1.0,6.0,2.0,1.0,6.0,4.0,7.0,1.0,30.0,above median,above median,5.11522633744856,2.578189300411523
racist,4.0,6.0,2.0,2.0,5.0,6.0,7.0,3.0,40.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,5.0,6.0,4.0,4.0,5.0,5.0,7.0,5.0,14.0,above median,above median,5.11522633744856,2.578189300411523
racist,1.0,6.0,3.0,4.0,5.0,6.0,7.0,2.0,25.0,above median,above median,5.11522633744856,2.578189300411523
racist,1.0,1.0,4.0,1.0,4.0,7.0,4.0,1.0,52.0,above median,above median,5.11522633744856,2.578189300411523
racist,1.0,1.0,4.0,1.0,4.0,7.0,7.0,5.0,25.0,above median,above median,5.11522633744856,2.578189300411523
racist,2.0,5.0,2.0,1.0,5.0,5.0,6.0,1.0,75.0,above median,above median,5.11522633744856,2.578189300411523
racist,5.0,3.0,4.0,2.0,7.0,6.0,7.0,4.0,15.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,4.0,5.0,4.0,1.0,5.0,7.0,6.0,5.0,30.0,above median,above median,5.11522633744856,2.578189300411523
racist,3.0,5.0,5.0,3.0,5.0,6.0,5.0,3.0,29.0,above median,above median,5.11522633744856,2.578189300411523
racist,2.0,4.0,5.0,4.0,5.0,4.0,7.0,4.0,8.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,7.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,40.0,above median,above median,5.11522633744856,2.578189300411523
racist,4.0,4.0,3.0,4.0,4.0,3.0,7.0,4.0,55.0,below median,above median,5.11522633744856,2.578189300411523
racist,2.0,5.0,4.0,5.0,4.0,4.0,2.0,5.0,90.0,above median,above median,5.11522633744856,2.578189300411523
racist,3.0,4.0,3.0,2.0,4.0,6.0,6.0,3.0,5.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,3.0,5.0,2.0,1.0,5.0,6.0,7.0,2.0,60.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,4.0,6.0,1.0,3.0,5.0,7.0,6.0,2.0,60.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,1.0,3.0,2.0,1.0,5.0,7.0,7.0,2.0,27.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,3.0,5.0,3.0,1.0,4.0,6.0,7.0,3.0,50.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,1.0,1.0,3.0,3.0,6.0,6.0,4.0,3.0,64.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,1.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,87.0,above median,above median,5.11522633744856,2.578189300411523
racist,1.0,4.0,3.0,2.0,4.0,7.0,6.0,3.0,31.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,5.0,5.0,3.0,2.0,4.0,5.0,5.0,2.0,15.0,above median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
racist,,,,,,,,,,below median,above median,5.11522633744856,2.578189300411523
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,27.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,7.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,7.0,6.0,4.0,4.0,1.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,4.0,4.0,2.0,3.0,2.0,24.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,52.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,7.0,4.0,7.0,4.0,1.0,7.0,7.0,30.0,below median,above median,4.078125,2.951171875
trans,2.0,6.0,7.0,6.0,4.0,1.0,2.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,5.0,4.0,1.0,1.0,7.0,25.0,below median,above median,4.078125,2.951171875
trans,2.0,6.0,7.0,6.0,4.0,2.0,2.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,4.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,41.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,7.0,4.0,1.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,4.0,4.0,2.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,3.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,34.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,2.0,4.0,4.0,3.0,1.0,4.0,5.0,below median,above median,4.078125,2.951171875
trans,4.0,5.0,4.0,4.0,6.0,4.0,6.0,4.0,5.0,above median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,6.0,4.0,1.0,1.0,6.0,2.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,6.0,4.0,6.0,4.0,2.0,1.0,6.0,10.0,below median,above median,4.078125,2.951171875
trans,2.0,6.0,2.0,3.0,4.0,6.0,5.0,5.0,15.0,above median,above median,4.078125,2.951171875
trans,5.0,5.0,5.0,2.0,4.0,6.0,5.0,7.0,7.0,above median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,1.0,4.0,1.0,1.0,7.0,23.0,below median,above median,4.078125,2.951171875
trans,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,60.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,26.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,7.0,2.0,2.0,4.0,1.0,1.0,7.0,8.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,6.0,7.0,4.0,4.0,1.0,1.0,7.0,7.0,below median,above median,4.078125,2.951171875
trans,1.0,4.0,4.0,1.0,1.0,7.0,1.0,1.0,50.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,7.0,4.0,1.0,1.0,7.0,6.0,below median,above median,4.078125,2.951171875
trans,3.0,7.0,7.0,6.0,4.0,2.0,1.0,7.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,6.0,5.0,2.0,4.0,4.0,4.0,5.0,8.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,7.0,5.0,2.0,4.0,2.0,2.0,7.0,2.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,6.0,5.0,6.0,6.0,5.0,7.0,6.0,7.0,56.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,6.0,7.0,1.0,4.0,7.0,5.0,7.0,10.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,6.0,4.0,4.0,1.0,1.0,7.0,30.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,2.0,3.0,7.0,4.0,3.0,5.0,4.0,47.0,below median,above median,4.078125,2.951171875
trans,7.0,1.0,7.0,1.0,4.0,7.0,7.0,7.0,5.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,7.0,4.0,1.0,1.0,7.0,1.0,below median,above median,4.078125,2.951171875
trans,4.0,7.0,6.0,7.0,4.0,5.0,4.0,7.0,5.0,above median,above median,4.078125,2.951171875
trans,3.0,5.0,6.0,6.0,4.0,1.0,1.0,7.0,18.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,6.0,3.0,1.0,4.0,2.0,1.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,4.0,7.0,4.0,3.0,4.0,4.0,4.0,7.0,0.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,25.0,above median,above median,4.078125,2.951171875
trans,1.0,6.0,2.0,6.0,4.0,1.0,1.0,3.0,6.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,6.0,4.0,5.0,4.0,2.0,1.0,5.0,5.0,below median,above median,4.078125,2.951171875
trans,2.0,6.0,2.0,6.0,4.0,3.0,2.0,6.0,4.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,5.0,3.0,4.0,4.0,2.0,3.0,7.0,2.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,4.0,1.0,4.0,4.0,4.0,7.0,4.0,10.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,3.0,3.0,4.0,2.0,1.0,7.0,7.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,32.0,above median,above median,4.078125,2.951171875
trans,3.0,7.0,2.0,4.0,4.0,1.0,1.0,4.0,25.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,6.0,2.0,5.0,4.0,1.0,1.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,6.0,7.0,4.0,4.0,2.0,1.0,7.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,5.0,4.0,4.0,1.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,20.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,7.0,1.0,1.0,7.0,6.0,7.0,7.0,1.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,5.0,6.0,4.0,1.0,1.0,5.0,8.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,7.0,4.0,7.0,4.0,1.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,2.0,6.0,6.0,2.0,4.0,2.0,5.0,6.0,13.0,below median,above median,4.078125,2.951171875
trans,7.0,4.0,2.0,1.0,4.0,7.0,7.0,7.0,30.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,4.0,7.0,6.0,6.0,7.0,7.0,7.0,70.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,5.0,4.0,2.0,4.0,7.0,7.0,3.0,1.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,3.0,3.0,1.0,4.0,5.0,4.0,5.0,1.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,7.0,4.0,1.0,1.0,4.0,5.0,below median,above median,4.078125,2.951171875
trans,1.0,6.0,1.0,2.0,4.0,3.0,1.0,3.0,6.0,below median,above median,4.078125,2.951171875
trans,4.0,7.0,2.0,5.0,4.0,4.0,2.0,7.0,10.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,81.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,2.0,4.0,3.0,4.0,2.0,3.0,6.0,75.0,below median,above median,4.078125,2.951171875
trans,4.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,above median,above median,4.078125,2.951171875
trans,5.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,20.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,6.0,7.0,4.0,1.0,1.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,6.0,4.0,1.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,5.0,4.0,1.0,1.0,7.0,35.0,below median,above median,4.078125,2.951171875
trans,5.0,7.0,6.0,7.0,4.0,1.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,4.0,5.0,6.0,7.0,4.0,3.0,5.0,67.0,above median,above median,4.078125,2.951171875
trans,1.0,5.0,7.0,4.0,4.0,5.0,1.0,7.0,15.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,2.0,4.0,3.0,1.0,1.0,5.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,5.0,4.0,1.0,1.0,7.0,9.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,7.0,4.0,1.0,4.0,1.0,1.0,6.0,2.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,7.0,5.0,4.0,4.0,3.0,7.0,7.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,6.0,4.0,3.0,4.0,3.0,1.0,6.0,7.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,6.0,5.0,5.0,2.0,6.0,7.0,7.0,6.0,23.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,3.0,2.0,1.0,1.0,7.0,0.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,7.0,2.0,4.0,4.0,5.0,3.0,2.0,1.0,above median,above median,4.078125,2.951171875
trans,1.0,6.0,7.0,7.0,4.0,2.0,1.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,6.0,3.0,2.0,4.0,2.0,3.0,7.0,2.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,6.0,4.0,2.0,2.0,6.0,4.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,4.0,4.0,4.0,4.0,1.0,4.0,7.0,10.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,6.0,4.0,4.0,1.0,1.0,7.0,4.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,7.0,4.0,1.0,4.0,2.0,4.0,7.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,2.0,2.0,1.0,7.0,4.0,6.0,84.0,above median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,7.0,4.0,1.0,1.0,7.0,13.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,6.0,7.0,6.0,4.0,1.0,1.0,6.0,2.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,7.0,6.0,7.0,4.0,1.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,6.0,3.0,6.0,2.0,5.0,2.0,5.0,7.0,40.0,below median,above median,4.078125,2.951171875
trans,2.0,7.0,1.0,6.0,4.0,1.0,1.0,6.0,15.0,below median,above median,4.078125,2.951171875
trans,6.0,5.0,4.0,2.0,4.0,4.0,5.0,6.0,1.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,6.0,6.0,2.0,4.0,6.0,7.0,7.0,10.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,7.0,7.0,1.0,4.0,5.0,4.0,7.0,5.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,4.0,4.0,2.0,1.0,7.0,4.0,below median,above median,4.078125,2.951171875
trans,4.0,5.0,6.0,6.0,6.0,5.0,4.0,6.0,83.0,above median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,5.0,4.0,1.0,1.0,6.0,12.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
